lat,lng,area,cost
55.66283,37.73302,41.2,6546680.0
55.66283,37.73302,41.2,6546680.0
55.66283,37.73302,41.2,6546680.0
55.66283,37.73302,41.2,6559040.0
55.66283,37.73302,41.2,6559040.0
55.66283,37.73302,25.2,6564600.0
55.66283,37.73302,39.4,6567980.0
55.66283,37.73302,41.2,6587880.0
55.66283,37.73302,41.2,6587880.0
55.66283,37.73302,28.8,6606720.0
55.66283,37.73302,25.2,6607440.0
55.66283,37.73302,41.2,6612600.0
55.66283,37.73302,41.2,6637320.0
55.66283,37.73302,41.2,6678520.0
55.66283,37.73302,41.2,6678520.0
55.66283,37.73302,41.2,6678520.0
55.66283,37.73302,41.2,6678520.0
55.66283,37.73302,25.2,6688080.0
55.66283,37.73302,35.5,6690330.0
55.66283,37.73302,41.2,6690880.0
55.66283,37.73302,35.7,6728022.0
55.66283,37.73302,35.7,6729450.0
55.66283,37.73302,35.7,6729450.0
55.66283,37.73302,41.2,6730432.0
55.66283,37.73302,35.7,6743730.0
55.66283,37.73302,28.8,6747840.0
55.66283,37.73302,35.7,6757832.0
55.66283,37.73302,35.7,6775860.0
55.66283,37.73302,35.7,6790140.0
55.66283,37.73302,35.7,6811560.0
55.66283,37.73302,35.7,6818700.0
55.66283,37.73302,35.7,6822270.0
55.66283,37.73302,35.7,6825840.0
55.66283,37.73302,35.7,6825840.0
55.66283,37.73302,35.7,6825840.0
55.66283,37.73302,35.7,6825840.0
55.66283,37.73302,35.7,6829410.0
55.66283,37.73302,35.5,6830200.0
55.66283,37.73302,35.5,6833750.0
55.66283,37.73302,35.7,6836550.0
55.66283,37.73302,28.8,6840000.0
55.66283,37.73302,41.2,6859800.0
55.66283,37.73302,35.7,6872250.0
55.66283,37.73302,28.8,6880320.0
55.66283,37.73302,35.7,6886530.0
55.66283,37.73302,35.7,6886530.0
55.66283,37.73302,44.9,6896640.0
55.66283,37.73302,35.7,6899168.0
55.66283,37.73302,35.7,6899168.0
55.66283,37.73302,35.7,6900810.0
55.66283,37.73302,39.4,6902801.0
55.66283,37.73302,39.4,6902801.0
55.66283,37.73302,44.9,6928070.0
55.66283,37.73302,25.2,6933780.0
55.66283,37.73302,25.2,6933780.0
55.66283,37.73302,25.2,6933780.0
55.66283,37.73302,25.2,6955200.0
55.66283,37.73302,25.2,6962760.0
55.66283,37.73302,39.4,6981680.0
55.66283,37.73302,39.4,6993500.0
55.66283,37.73302,35.7,7022190.0
55.66283,37.73302,39.4,7052600.0
55.66283,37.73302,39.4,7056540.0
55.66283,37.73302,39.4,7056540.0
55.66283,37.73302,39.4,7060480.0
55.66283,37.73302,39.4,7060480.0
55.66283,37.73302,39.4,7064420.0
55.66283,37.73302,25.2,7071120.0
55.66283,37.73302,39.4,7084120.0
55.66283,37.73302,39.4,7084120.0
55.66283,37.73302,44.6,7100320.0
55.66283,37.73302,44.9,7103180.0
55.66283,37.73302,39.4,7103820.0
55.66283,37.73302,25.2,7103880.0
55.66283,37.73302,35.7,7104300.0
55.66283,37.73302,39.4,7115640.0
55.66283,37.73302,39.4,7117925.0
55.66283,37.73302,39.4,7123520.0
55.66283,37.73302,39.4,7131400.0
55.66283,37.73302,35.7,7136430.0
55.66283,37.73302,35.5,7146150.0
55.66283,37.73302,35.7,7146854.0
55.66283,37.73302,35.7,7150710.0
55.66283,37.73302,35.7,7154280.0
55.66283,37.73302,35.7,7154280.0
55.66283,37.73302,39.4,7158980.0
55.66283,37.73302,39.4,7170800.0
55.66283,37.73302,39.4,7170800.0
55.66283,37.73302,35.7,7183411.0
55.66283,37.73302,35.7,7183411.0
55.66283,37.73302,35.7,7186410.0
55.66283,37.73302,35.7,7189980.0
55.66283,37.73302,39.4,7194440.0
55.66283,37.73302,25.2,7207200.0
55.66283,37.73302,39.4,7212603.0
55.66283,37.73302,41.2,7218158.0
55.66283,37.73302,41.2,7222360.0
55.66283,37.73302,25.2,7241573.0
55.66283,37.73302,39.4,7265360.0
55.66283,37.73302,35.7,7268520.0
55.66283,37.73302,41.2,7277568.0
55.66283,37.73302,35.5,7281050.0
55.66283,37.73302,28.8,7295040.0
55.66283,37.73302,35.7,7300650.0
55.66283,37.73302,41.2,7308880.0
55.66283,37.73302,35.5,7313000.0
55.66283,37.73302,44.9,7314210.0
55.66283,37.73302,35.7,7322070.0
55.66283,37.73302,41.2,7325360.0
55.66283,37.73302,41.2,7333600.0
55.66283,37.73302,39.4,7359920.0
55.66283,37.73302,25.2,7373520.0
55.66283,37.73302,35.7,7382760.0
55.66283,37.73302,44.9,7386050.0
55.66283,37.73302,39.4,7391440.0
55.66283,37.73302,39.4,7395380.0
55.66283,37.73302,39.4,7399320.0
55.66283,37.73302,39.4,7425324.0
55.66283,37.73302,39.4,7425324.0
55.66283,37.73302,41.2,7428360.0
55.66283,37.73302,41.2,7432480.0
55.66283,37.73302,39.4,7470240.0
55.66283,37.73302,35.7,7500570.0
55.66283,37.73302,28.8,7502400.0
55.66283,37.73302,44.9,7516260.0
55.66283,37.73302,35.7,7518420.0
55.66283,37.73302,39.4,7525400.0
55.66283,37.73302,39.4,7533280.0
55.66283,37.73302,39.4,7556920.0
55.66283,37.73302,35.7,7561260.0
55.66283,37.73302,39.4,7564800.0
55.66283,37.73302,41.2,7568440.0
55.66283,37.73302,41.2,7568440.0
55.66283,37.73302,41.2,7568440.0
55.66283,37.73302,35.7,7571970.0
55.66283,37.73302,41.2,7580800.0
55.66283,37.73302,35.7,7585843.0
55.66283,37.73302,41.2,7593160.0
55.66283,37.73302,41.2,7593160.0
55.66283,37.73302,35.7,7593390.0
55.66283,37.73302,39.4,7604200.0
55.66283,37.73302,52.3,7604525.0
55.66283,37.73302,41.2,7609640.0
55.66283,37.73302,41.2,7609640.0
55.66283,37.73302,39.4,7619960.0
55.66283,37.73302,41.2,7634360.0
55.66283,37.73302,44.6,7635520.0
55.66283,37.73302,52.3,7644273.0
55.66283,37.73302,39.4,7651480.0
55.66283,37.73302,39.4,7663300.0
55.66283,37.73302,39.4,7675120.0
55.66283,37.73302,44.6,7675660.0
55.66283,37.73302,41.2,7679680.0
55.66283,37.73302,41.2,7687920.0
55.66283,37.73302,35.5,7689300.0
55.66283,37.73302,41.2,7700280.0
55.66283,37.73302,41.2,7700280.0
55.66283,37.73302,39.4,7702700.0
55.66283,37.73302,35.7,7707630.0
55.66283,37.73302,41.2,7712640.0
55.66283,37.73302,41.2,7712640.0
55.66283,37.73302,41.2,7712640.0
55.66283,37.73302,39.4,7714520.0
55.66283,37.73302,44.9,7715616.0
55.66283,37.73302,41.2,7737360.0
55.66283,37.73302,35.7,7743330.0
55.66283,37.73302,35.7,7752505.0
55.66283,37.73302,44.9,7763210.0
55.66283,37.73302,41.2,7764552.0
55.66283,37.73302,41.2,7764552.0
55.66283,37.73302,35.7,7771890.0
55.66283,37.73302,41.2,7786800.0
55.66283,37.73302,52.3,7787470.0
55.66283,37.73302,25.2,7789320.0
55.66283,37.73302,41.2,7798954.0
55.66283,37.73302,41.2,7798954.0
55.66283,37.73302,44.6,7800540.0
55.66283,37.73302,50.8,7802880.0
55.66283,37.73302,41.2,7815640.0
55.66283,37.73302,54.1,7817450.0
55.66283,37.73302,35.7,7825440.0
55.66283,37.73302,35.7,7843290.0
55.66283,37.73302,44.6,7848172.0
55.66283,37.73302,44.9,7866480.0
55.66283,37.73302,54.1,7871550.0
55.66283,37.73302,39.4,7883940.0
55.66283,37.73302,39.4,7883940.0
55.66283,37.73302,44.9,7893420.0
55.66283,37.73302,54.1,7907364.0
55.66283,37.73302,35.7,7907550.0
55.66283,37.73302,39.4,7907580.0
55.66283,37.73302,39.4,7911520.0
55.66283,37.73302,54.5,7924409.0
55.66283,37.73302,39.4,7927910.0
55.66283,37.73302,39.4,7935160.0
55.66283,37.73302,54.1,7936470.0
55.66283,37.73302,54.1,7936470.0
55.66283,37.73302,54.1,7936470.0
55.66283,37.73302,39.4,7946980.0
55.66283,37.73302,54.1,7952700.0
55.66283,37.73302,54.1,7952700.0
55.66283,37.73302,35.5,7962650.0
55.66283,37.73302,54.4,7964160.0
55.66283,37.73302,54.1,7968930.0
55.66283,37.73302,54.4,7969600.0
55.66283,37.73302,41.2,7976320.0
55.66283,37.73302,54.1,7985160.0
55.66283,37.73302,54.1,7985160.0
55.66283,37.73302,44.6,7987860.0
55.66283,37.73302,39.4,7994260.0
55.66283,37.73302,35.7,7996800.0
55.66283,37.73302,39.4,8017900.0
55.66283,37.73302,41.2,8034000.0
55.66283,37.73302,39.4,8053360.0
55.66283,37.73302,54.1,8055490.0
55.66283,37.73302,44.6,8057347.0
55.66283,37.73302,54.1,8060900.0
55.66283,37.73302,41.2,8083440.0
55.66283,37.73302,39.4,8096700.0
55.66283,37.73302,39.4,8100640.0
55.66283,37.73302,50.8,8102600.0
55.66283,37.73302,39.4,8117543.0
55.66283,37.73302,35.7,8118180.0
55.66283,37.73302,41.2,8124640.0
55.66283,37.73302,39.4,8136100.0
55.66283,37.73302,39.4,8136100.0
55.66283,37.73302,44.9,8140370.0
55.66283,37.73302,39.4,8143980.0
55.66283,37.73302,39.4,8143980.0
55.66283,37.73302,35.5,8147250.0
55.66283,37.73302,35.7,8153880.0
55.66283,37.73302,44.9,8167310.0
55.66283,37.73302,39.4,8171560.0
55.66283,37.73302,44.9,8185270.0
55.66283,37.73302,41.2,8190560.0
55.66283,37.73302,54.5,8196800.0
55.66283,37.73302,39.4,8203080.0
55.66283,37.73302,44.9,8212210.0
55.66283,37.73302,28.8,8216640.0
55.66283,37.73302,41.2,8219400.0
55.66283,37.73302,41.2,8219400.0
55.66283,37.73302,41.2,8227640.0
55.66283,37.73302,44.9,8234660.0
55.66283,37.73302,41.2,8240000.0
55.66283,37.73302,35.7,8250270.0
55.66283,37.73302,44.9,8257110.0
55.66283,37.73302,35.7,8264550.0
55.66283,37.73302,39.4,8265411.0
55.66283,37.73302,39.4,8265411.0
55.66283,37.73302,41.2,8268840.0
55.66283,37.73302,54.1,8271890.0
55.66283,37.73302,35.5,8273169.0
55.66283,37.73302,35.7,8278830.0
55.66283,37.73302,54.1,8286659.0
55.66283,37.73302,54.1,8286659.0
55.66283,37.73302,41.2,8289440.0
55.66283,37.73302,41.2,8290099.0
55.66283,37.73302,35.5,8296350.0
55.66283,37.73302,54.1,8304350.0
55.66283,37.73302,41.2,8310040.0
55.66283,37.73302,39.4,8317340.0
55.66283,37.73302,41.2,8338880.0
55.66283,37.73302,44.9,8346910.0
55.66283,37.73302,54.1,8358180.0
55.66283,37.73302,54.1,8358180.0
55.66283,37.73302,54.1,8358180.0
55.66283,37.73302,41.2,8359480.0
55.66283,37.73302,41.2,8359480.0
55.66283,37.73302,44.9,8391810.0
55.66283,37.73302,59.1,8392200.0
55.66283,37.73302,54.5,8403900.0
55.66283,37.73302,59.1,8409930.0
55.66283,37.73302,59.1,8409930.0
55.66283,37.73302,41.2,8413040.0
55.66283,37.73302,44.9,8418750.0
55.66283,37.73302,39.4,8419780.0
55.66283,37.73302,54.5,8431150.0
55.66283,37.73302,54.1,8434190.0
55.66283,37.73302,39.4,8443420.0
55.66283,37.73302,54.1,8450420.0
55.66283,37.73302,54.1,8455830.0
55.66283,37.73302,54.1,8466650.0
55.66283,37.73302,52.3,8467370.0
55.66283,37.73302,54.1,8472060.0
55.66283,37.73302,41.2,8474840.0
55.66283,37.73302,54.4,8480960.0
55.66283,37.73302,54.1,8483475.0
55.66283,37.73302,54.1,8483475.0
55.66283,37.73302,54.1,8483475.0
55.66283,37.73302,54.1,8483475.0
55.66283,37.73302,54.1,8483475.0
55.66283,37.73302,54.5,8485650.0
55.66283,37.73302,54.5,8485650.0
55.66283,37.73302,54.1,8488290.0
55.66283,37.73302,54.1,8488290.0
55.66283,37.73302,41.2,8488395.0
55.66283,37.73302,41.2,8488395.0
55.66283,37.73302,41.2,8488395.0
55.66283,37.73302,35.7,8493030.0
55.66283,37.73302,44.9,8495080.0
55.66283,37.73302,58.2,8503020.0
55.66283,37.73302,54.1,8515340.0
55.66283,37.73302,41.2,8520160.0
55.66283,37.73302,54.1,8520750.0
55.66283,37.73302,41.2,8528400.0
55.66283,37.73302,54.1,8531570.0
55.66283,37.73302,41.2,8532520.0
55.66283,37.73302,54.1,8536980.0
55.66283,37.73302,39.4,8549800.0
55.66283,37.73302,39.4,8555986.0
55.66283,37.73302,41.2,8561360.0
55.66283,37.73302,39.4,8565560.0
55.66283,37.73302,59.9,8565700.0
55.66283,37.73302,39.4,8581320.0
55.66283,37.73302,44.9,8589370.0
55.66283,37.73302,54.1,8596490.0
55.66283,37.73302,54.1,8601900.0
55.66283,37.73302,44.9,8602840.0
55.66283,37.73302,54.4,8606080.0
55.66283,37.73302,39.4,8620720.0
55.66283,37.73302,35.7,8621550.0
55.66283,37.73302,44.9,8629780.0
55.66283,37.73302,44.6,8630100.0
55.66283,37.73302,54.1,8634360.0
55.66283,37.73302,41.2,8635520.0
55.66283,37.73302,59.1,8638174.0
55.66283,37.73302,39.4,8640420.0
55.66283,37.73302,41.2,8643018.0
55.66283,37.73302,54.5,8649150.0
55.66283,37.73302,54.1,8650590.0
55.66283,37.73302,44.6,8679160.0
55.66283,37.73302,54.1,8695223.0
55.66283,37.73302,60.0,8706000.0
55.66283,37.73302,44.9,8715090.0
55.66283,37.73302,44.9,8715090.0
55.66283,37.73302,54.1,8715510.0
55.66283,37.73302,41.2,8730280.0
55.66283,37.73302,54.4,8737075.0
55.66283,37.73302,54.1,8774533.0
55.66283,37.73302,44.9,8782440.0
55.66283,37.73302,54.1,8785678.0
55.66283,37.73302,60.0,8796000.0
55.66283,37.73302,54.1,8802070.0
55.66283,37.73302,54.1,8807480.0
55.66283,37.73302,44.9,8813870.0
55.66283,37.73302,59.1,8817720.0
55.66283,37.73302,41.2,8825040.0
55.66283,37.73302,39.4,8825600.0
55.66283,37.73302,50.8,8829040.0
55.66283,37.73302,54.1,8850760.0
55.66283,37.73302,59.1,8870910.0
55.66283,37.73302,59.1,8888640.0
55.66283,37.73302,58.2,8892960.0
55.66283,37.73302,44.6,8893240.0
55.66283,37.73302,54.1,8904860.0
55.66283,37.73302,54.1,8914057.0
55.66283,37.73302,59.1,8918190.0
55.66283,37.73302,59.1,8918190.0
55.66283,37.73302,41.2,8923920.0
55.66283,37.73302,59.9,8925100.0
55.66283,37.73302,54.1,8926500.0
55.66283,37.73302,44.9,8930610.0
55.66283,37.73302,59.9,8931090.0
55.66283,37.73302,41.2,8940400.0
55.66283,37.73302,41.2,8946868.0
55.66283,37.73302,41.2,8946868.0
55.66283,37.73302,39.4,8947740.0
55.66283,37.73302,54.1,8948140.0
55.66283,37.73302,54.4,8954240.0
55.66283,37.73302,61.0,8960900.0
55.66283,37.73302,54.4,8963488.0
55.66283,37.73302,59.1,8977290.0
55.66283,37.73302,54.5,8979965.0
55.66283,37.73302,58.2,8980260.0
55.66283,37.73302,58.2,8980260.0
55.66283,37.73302,58.2,8984217.0
55.66283,37.73302,35.5,8993996.0
55.66283,37.73302,35.5,8993996.0
55.66283,37.73302,54.1,8996830.0
55.66283,37.73302,58.2,9003540.0
55.66283,37.73302,58.2,9003540.0
55.66283,37.73302,52.3,9011290.0
55.66283,37.73302,54.1,9013060.0
55.66283,37.73302,54.4,9019520.0
55.66283,37.73302,54.1,9029290.0
55.66283,37.73302,54.1,9029290.0
55.66283,37.73302,44.6,9031500.0
55.66283,37.73302,54.1,9040110.0
55.66283,37.73302,54.1,9050930.0
55.66283,37.73302,59.1,9054120.0
55.66283,37.73302,54.1,9061750.0
55.66283,37.73302,44.9,9069800.0
55.66283,37.73302,59.1,9071850.0
55.66283,37.73302,54.1,9072570.0
55.66283,37.73302,54.4,9079360.0
55.66283,37.73302,54.1,9088800.0
55.66283,37.73302,59.1,9089580.0
55.66283,37.73302,59.1,9095490.0
55.66283,37.73302,54.1,9099620.0
55.66283,37.73302,54.4,9101120.0
55.66283,37.73302,59.1,9113220.0
55.66283,37.73302,35.7,9117780.0
55.66283,37.73302,59.1,9119130.0
55.66283,37.73302,54.1,9121260.0
55.66283,37.73302,72.0,9122400.0
55.66283,37.73302,59.1,9123148.0
55.66283,37.73302,58.2,9125760.0
55.66283,37.73302,59.1,9130950.0
55.66283,37.73302,54.4,9133760.0
55.66283,37.73302,59.1,9157190.0
55.66283,37.73302,59.1,9160500.0
55.66283,37.73302,35.7,9160620.0
55.66283,37.73302,59.1,9166410.0
55.66283,37.73302,54.1,9169950.0
55.66283,37.73302,59.1,9172320.0
55.66283,37.73302,54.1,9186180.0
55.66283,37.73302,59.1,9195960.0
55.66283,37.73302,61.0,9198800.0
55.66283,37.73302,54.5,9205050.0
55.66283,37.73302,59.1,9213690.0
55.66283,37.73302,59.1,9213690.0
55.66283,37.73302,59.1,9213690.0
55.66283,37.73302,54.1,9218640.0
55.66283,37.73302,59.1,9219600.0
55.66283,37.73302,59.1,9219600.0
55.66283,37.73302,54.1,9229460.0
55.66283,37.73302,54.5,9232300.0
55.66283,37.73302,69.9,9240780.0
55.66283,37.73302,35.5,9241041.0
55.66283,37.73302,58.2,9247980.0
55.66283,37.73302,59.1,9255060.0
55.66283,37.73302,59.1,9255060.0
55.66283,37.73302,44.9,9258380.0
55.66283,37.73302,44.6,9263420.0
55.66283,37.73302,60.0,9264000.0
55.66283,37.73302,59.1,9266880.0
55.66283,37.73302,59.1,9267530.0
55.66283,37.73302,59.1,9267530.0
55.66283,37.73302,59.1,9284610.0
55.66283,37.73302,59.1,9290520.0
55.66283,37.73302,61.0,9302500.0
55.66283,37.73302,59.1,9308250.0
55.66283,37.73302,44.9,9312260.0
55.66283,37.73302,61.0,9314700.0
55.66283,37.73302,58.2,9335280.0
55.66283,37.73302,60.0,9342000.0
55.66283,37.73302,59.1,9349620.0
55.66283,37.73302,39.4,9349620.0
55.66283,37.73302,44.9,9352670.0
55.66283,37.73302,58.2,9354195.0
55.66283,37.73302,59.1,9356972.0
55.66283,37.73302,59.9,9368360.0
55.66283,37.73302,60.0,9390000.0
55.66283,37.73302,59.9,9392320.0
55.66283,37.73302,60.0,9402000.0
55.66283,37.73302,72.0,9403200.0
55.66283,37.73302,41.2,9410080.0
55.66283,37.73302,61.0,9436700.0
55.66283,37.73302,58.2,9440040.0
55.66283,37.73302,68.3,9452720.0
55.66283,37.73302,59.1,9461910.0
55.66283,37.73302,59.1,9461910.0
55.66283,37.73302,61.0,9467200.0
55.66283,37.73302,35.7,9471210.0
55.66283,37.73302,69.9,9471450.0
55.66283,37.73302,39.4,9475700.0
55.66283,37.73302,59.1,9479640.0
55.66283,37.73302,39.4,9491460.0
55.66283,37.73302,44.9,9496350.0
55.66283,37.73302,59.1,9498848.0
55.66283,37.73302,59.1,9498848.0
55.66283,37.73302,59.1,9498848.0
55.66283,37.73302,39.4,9499340.0
55.66283,37.73302,59.1,9503280.0
55.66283,37.73302,41.2,9513080.0
55.66283,37.73302,60.0,9516000.0
55.66283,37.73302,59.1,9532830.0
55.66283,37.73302,59.1,9532830.0
55.66283,37.73302,59.1,9532830.0
55.66283,37.73302,59.1,9532830.0
55.66283,37.73302,59.1,9538740.0
55.66283,37.73302,54.4,9554653.0
55.66283,37.73302,59.1,9556470.0
55.66283,37.73302,60.0,9558000.0
55.66283,37.73302,59.1,9574200.0
55.66283,37.73302,59.1,9585488.0
55.66283,37.73302,59.1,9585488.0
55.66283,37.73302,59.1,9591930.0
55.66283,37.73302,54.1,9597340.0
55.66283,37.73302,59.1,9597840.0
55.66283,37.73302,41.2,9611960.0
55.66283,37.73302,59.1,9621480.0
55.66283,37.73302,60.0,9624000.0
55.66283,37.73302,59.1,9633300.0
55.66283,37.73302,59.1,9680580.0
55.66283,37.73302,59.1,9680580.0
55.66283,37.73302,59.9,9685830.0
55.66283,37.73302,68.3,9698600.0
55.66283,37.73302,61.0,9699000.0
55.66283,37.73302,60.0,9702000.0
55.66283,37.73302,54.1,9710950.0
55.66283,37.73302,54.4,9721280.0
55.66283,37.73302,41.2,9735560.0
55.66283,37.73302,59.1,9737907.0
55.66283,37.73302,59.1,9737907.0
55.66283,37.73302,44.9,9738810.0
55.66283,37.73302,59.1,9745590.0
55.66283,37.73302,59.1,9745590.0
55.66283,37.73302,59.1,9757410.0
55.66283,37.73302,41.2,9768520.0
55.66283,37.73302,68.3,9773730.0
55.66283,37.73302,59.1,9781050.0
55.66283,37.73302,72.0,9784800.0
55.66283,37.73302,68.3,9798318.0
55.66283,37.73302,61.0,9804225.0
55.66283,37.73302,61.0,9808800.0
55.66283,37.73302,41.2,9842680.0
55.66283,37.73302,41.2,9875640.0
55.66283,37.73302,68.3,9889840.0
55.66283,37.73302,54.5,9902650.0
55.66283,37.73302,60.0,9942000.0
55.66283,37.73302,58.2,9952200.0
55.66283,37.73302,59.1,9952440.0
55.66283,37.73302,54.5,9979550.0
55.66283,37.73302,68.3,9992290.0
55.66283,37.73302,54.1,9997680.0
55.66283,37.73302,60.0,10008000.0
55.66283,37.73302,39.4,10027300.0
55.66283,37.73302,59.1,10035180.0
55.66283,37.73302,59.1,10047000.0
55.66283,37.73302,68.3,10060590.0
55.66283,37.73302,54.1,10062600.0
55.66283,37.73302,69.9,10065600.0
55.66283,37.73302,69.9,10065600.0
55.66283,37.73302,41.2,10081640.0
55.66283,37.73302,68.3,10086817.0
55.66283,37.73302,72.0,10108800.0
55.66283,37.73302,41.2,10109038.0
55.66283,37.73302,59.1,10112010.0
55.66283,37.73302,59.1,10147470.0
55.66283,37.73302,68.3,10151907.0
55.66283,37.73302,54.4,10161920.0
55.66283,37.73302,69.9,10163460.0
55.66283,37.73302,60.0,10164000.0
55.66283,37.73302,61.0,10174800.0
55.66283,37.73302,69.9,10219380.0
55.66283,37.73302,41.2,10238200.0
55.66283,37.73302,54.5,10267800.0
55.66283,37.73302,60.0,10278000.0
55.66283,37.73302,54.1,10279271.0
55.66283,37.73302,54.1,10279271.0
55.66283,37.73302,60.0,10284000.0
55.66283,37.73302,59.1,10289310.0
55.66283,37.73302,54.1,10295230.0
55.66283,37.73302,59.1,10318860.0
55.66283,37.73302,54.1,10343920.0
55.66283,37.73302,54.1,10348194.0
55.66283,37.73302,54.1,10348194.0
55.66283,37.73302,59.1,10348410.0
55.66283,37.73302,59.9,10362700.0
55.66283,37.73302,54.1,10430480.0
55.66283,37.73302,58.2,10452720.0
55.66283,37.73302,61.0,10455400.0
55.66283,37.73302,58.2,10458540.0
55.66283,37.73302,83.6,10483440.0
55.66283,37.73302,59.1,10502070.0
55.66283,37.73302,68.3,10507818.0
55.66283,37.73302,54.1,10522450.0
55.66283,37.73302,76.0,10528128.0
55.66283,37.73302,54.1,10544090.0
55.66283,37.73302,44.9,10560480.0
55.66283,37.73302,76.0,10571904.0
55.66283,37.73302,83.6,10575400.0
55.66283,37.73302,54.1,10587370.0
55.66283,37.73302,59.1,10590720.0
55.66283,37.73302,59.1,10602540.0
55.66283,37.73302,69.9,10610820.0
55.66283,37.73302,59.1,10620270.0
55.66283,37.73302,54.1,10625240.0
55.66283,37.73302,54.1,10636060.0
55.66283,37.73302,68.3,10641140.0
55.66283,37.73302,58.2,10656420.0
55.66283,37.73302,60.0,10668000.0
55.66283,37.73302,59.9,10674180.0
55.66283,37.73302,69.9,10701690.0
55.66283,37.73302,59.1,10714830.0
55.66283,37.73302,76.0,10731200.0
55.66283,37.73302,69.9,10750620.0
55.66283,37.73302,44.9,10776000.0
55.66283,37.73302,58.2,10790280.0
55.66283,37.73302,59.1,10797570.0
55.66283,37.73302,59.1,10803480.0
55.66283,37.73302,54.1,10814590.0
55.66283,37.73302,59.1,10821860.0
55.66283,37.73302,54.1,10825410.0
55.66283,37.73302,68.3,10832380.0
55.66283,37.73302,59.1,10844850.0
55.66283,37.73302,54.1,10852460.0
55.66283,37.73302,58.2,10877580.0
55.66283,37.73302,59.1,10892130.0
55.66283,37.73302,59.1,10892130.0
55.66283,37.73302,76.0,10898400.0
55.66283,37.73302,87.3,10903770.0
55.66283,37.73302,69.9,10904400.0
55.66283,37.73302,60.0,10908000.0
55.66283,37.73302,44.9,10909578.0
55.66283,37.73302,59.1,10921680.0
55.66283,37.73302,68.3,10928000.0
55.66283,37.73302,58.2,10929960.0
55.66283,37.73302,87.3,10938690.0
55.66283,37.73302,59.1,10951230.0
55.66283,37.73302,76.0,10951600.0
55.66283,37.73302,76.0,10951600.0
55.66283,37.73302,69.9,10961089.0
55.66283,37.73302,60.0,10962000.0
55.66283,37.73302,76.0,10974400.0
55.66283,37.73302,54.1,10976890.0
55.66283,37.73302,60.0,11004000.0
55.66283,37.73302,58.2,11005620.0
55.66283,37.73302,54.1,11009350.0
55.66283,37.73302,76.0,11012400.0
55.66283,37.73302,60.0,11016000.0
55.66283,37.73302,83.6,11018480.0
55.66283,37.73302,69.9,11030220.0
55.66283,37.73302,59.1,11033970.0
55.66283,37.73302,76.0,11035200.0
55.66283,37.73302,59.1,11039880.0
55.66283,37.73302,87.3,11043450.0
55.66283,37.73302,83.6,11043560.0
55.66283,37.73302,59.9,11093480.0
55.66283,37.73302,59.1,11098980.0
55.66283,37.73302,68.3,11105580.0
55.66283,37.73302,76.0,11111200.0
55.66283,37.73302,76.0,11111200.0
55.66283,37.73302,59.1,11128530.0
55.66283,37.73302,59.1,11152170.0
55.66283,37.73302,83.6,11177320.0
55.66283,37.73302,76.0,11194800.0
55.66283,37.73302,59.1,11205360.0
55.66283,37.73302,59.1,11217180.0
55.66283,37.73302,59.1,11223090.0
55.66283,37.73302,59.1,11240820.0
55.66283,37.73302,83.6,11244200.0
55.66283,37.73302,54.1,11249338.0
55.66283,37.73302,76.0,11270800.0
55.66283,37.73302,83.6,11294360.0
55.66283,37.73302,59.1,11304589.0
55.66283,37.73302,59.1,11305830.0
55.66283,37.73302,76.0,11316400.0
55.66283,37.73302,59.1,11323560.0
55.66283,37.73302,59.1,11329470.0
55.66283,37.73302,59.1,11347200.0
55.66283,37.73302,59.1,11347200.0
55.66283,37.73302,83.6,11361240.0
55.66283,37.73302,83.6,11361240.0
55.66283,37.73302,60.0,11364000.0
55.66283,37.73302,83.6,11386320.0
55.66283,37.73302,59.1,11406300.0
55.66283,37.73302,87.3,11406356.0
55.66283,37.73302,59.1,11418120.0
55.66283,37.73302,54.4,11424000.0
55.66283,37.73302,59.9,11457612.0
55.66283,37.73302,83.6,11469920.0
55.66283,37.73302,52.3,11485080.0
55.66283,37.73302,83.6,11495000.0
55.66283,37.73302,54.1,11507070.0
55.66283,37.73302,59.1,11518590.0
55.66283,37.73302,59.1,11524500.0
55.66283,37.73302,54.1,11534120.0
55.66283,37.73302,83.6,11545160.0
55.66283,37.73302,87.3,11567075.0
55.66283,37.73302,87.3,11567075.0
55.66283,37.73302,54.1,11577400.0
55.66283,37.73302,59.1,11589510.0
55.66283,37.73302,54.5,11592150.0
55.66283,37.73302,54.1,11599040.0
55.66283,37.73302,76.0,11635600.0
55.66283,37.73302,54.1,11636910.0
55.66283,37.73302,54.1,11642320.0
55.66283,37.73302,59.1,11678160.0
55.66283,37.73302,54.1,11739700.0
55.66283,37.73302,54.5,11744750.0
55.66283,37.73302,83.6,11745800.0
55.66283,37.73302,83.6,11754160.0
55.66283,37.73302,54.1,11772160.0
55.66283,37.73302,58.2,11773860.0
55.66283,37.73302,54.1,11793800.0
55.66283,37.73302,59.1,11833238.0
55.66283,37.73302,59.1,11833238.0
55.66283,37.73302,83.6,11887920.0
55.66283,37.73302,59.1,11920470.0
55.66283,37.73302,76.0,11939600.0
55.66283,37.73302,59.1,11967750.0
55.66283,37.73302,59.1,11985480.0
55.66283,37.73302,59.1,11991390.0
55.66283,37.73302,83.6,11993256.0
55.66283,37.73302,76.0,12000400.0
55.66283,37.73302,60.0,12013440.0
55.66283,37.73302,87.3,12021210.0
